관측소명:해운대해수욕장
위도:35.148972
경도:129.170166
관측시간	유속(cm/s)	유향(16points)	유향(deg)	수온(℃)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)		풍향(deg)	기온(℃)	기압(hPa)	시정(m)	파향(deg)	
2024/04/01 03:33:00	32.6	동	91	13.74	0.30	4.4	0.47	5.0	2.6	북서	311	11.5	1011.3	-	150	
2024/04/01 03:34:00	35.0	동	87	13.73	0.31	4.3	0.47	5.0	2.7	북서	310	11.6	1011.3	-	221	
2024/04/01 03:35:00	33.8	동	90	13.74	0.31	4.2	0.47	5.0	2.3	북서	317	11.6	1011.3	-	342	
2024/04/01 03:36:00	35.3	동	85	13.73	0.31	4.3	0.47	5.0	2.4	북서	313	11.7	1011.3	-	348	
2024/04/01 03:37:00	35.6	동	84	13.73	0.31	4.8	0.44	4.5	2.0	북서	319	11.6	1011.3	-	112	
2024/04/01 03:38:00	33.5	동	86	13.73	0.31	4.8	0.44	4.5	1.4	북서	310	11.6	1011.3	-	207	
2024/04/01 03:39:00	34.7	동	89	13.73	0.30	5.0	0.44	4.5	1.1	북서	304	11.7	1011.3	-	233	
2024/04/01 03:40:00	33.3	동	87	13.72	0.32	4.4	0.44	4.5	1.9	서북서	293	11.7	1011.3	-	210	
2024/04/01 03:41:00	34.3	동	87	13.73	0.30	4.4	0.40	4.0	1.6	서북서	291	11.6	1011.4	-	246	
2024/04/01 03:42:00	32.0	동	84	13.71	0.30	4.3	0.42	4.0	1.3	서남서	258	11.5	1011.4	-	113	
2024/04/01 03:43:00	34.0	동	86	13.71	0.32	4.2	0.53	4.0	1.1	서남서	246	11.6	1011.4	-	237	
2024/04/01 03:44:00	34.2	동	89	13.72	0.31	4.3	0.53	4.0	1.0	남서	222	11.6	1011.4	-	351	
2024/04/01 03:45:00	34.9	동	90	13.72	0.31	4.3	0.53	4.0	1.2	남서	222	11.7	1011.4	-	274	
2024/04/01 03:46:00	34.1	동	89	13.72	0.30	4.4	0.53	4.0	1.3	남서	226	11.6	1011.4	-	175	
2024/04/01 03:47:00	32.6	동	87	13.71	0.32	4.4	0.53	4.0	1.4	서남서	242	11.6	1011.4	-	313	
2024/04/01 03:48:00	32.9	동	85	13.72	0.31	4.7	0.52	5.0	1.4	서남서	241	11.6	1011.4	-	321	
2024/04/01 03:49:00	32.2	동	89	13.71	0.32	4.7	0.52	5.0	1.1	남남서	210	11.6	1011.4	-	295	
2024/04/01 03:50:00	33.3	동	88	13.71	0.32	4.3	0.52	5.0	1.1	남서	216	11.6	1011.4	-	292	
2024/04/01 03:51:00	32.3	동	87	13.70	0.31	4.1	0.52	5.0	1.7	서남서	255	11.6	1011.4	-	321	
2024/04/01 03:52:00	32.2	동	94	13.70	0.29	4.2	0.45	4.0	1.5	남서	232	11.6	1011.4	-	296	
2024/04/01 03:53:00	31.8	동	82	13.70	0.29	4.2	0.45	4.0	1.7	서남서	242	11.6	1011.4	-	275	
2024/04/01 03:54:00	32.5	동	89	13.70	0.29	4.6	0.37	5.0	1.8	서남서	246	11.6	1011.4	-	221	
2024/04/01 03:55:00	32.5	동	85	13.70	0.28	4.7	0.37	5.0	1.8	서남서	243	11.6	1011.4	-	310	
2024/04/01 03:56:00	31.3	동	92	13.71	0.31	4.5	0.43	4.5	1.8	남남서	213	11.6	1011.4	-	322	
2024/04/01 03:57:00	31.8	동	89	13.71	0.31	4.3	0.43	4.5	1.5	서남서	237	11.6	1011.4	-	354	
2024/04/01 03:58:00	32.5	동	86	13.70	0.32	4.1	0.43	4.5	1.4	서남서	242	11.6	1011.4	-	219	
2024/04/01 03:59:00	31.9	동	87	13.68	0.32	4.0	0.43	4.5	1.7	서	267	11.6	1011.3	-	358	
2024/04/01 04:00:00	29.5	동	92	13.69	0.30	4.3	0.43	4.5	1.6	서	272	11.6	1011.3	-	256	
2024/04/01 04:01:00	31.1	동	85	13.69	0.28	4.4	0.39	5.0	1.9	서	266	11.6	1011.3	-	349	
2024/04/01 04:02:00	26.7	동	94	13.69	0.28	4.5	0.38	4.5	1.8	서	271	11.6	1011.3	-	202	
2024/04/01 04:03:00	31.7	동	89	13.68	0.31	4.9	0.38	4.5	1.7	서	271	11.6	1011.2	-	278	
2024/04/01 04:04:00	29.1	동	93	13.69	0.30	5.2	0.38	4.5	1.9	서	272	11.5	1011.2	-	168	
2024/04/01 04:05:00	30.0	동	89	13.67	0.32	4.9	0.41	5.0	1.9	서북서	282	11.6	1011.2	-	308	
2024/04/01 04:06:00	28.0	동	88	13.68	0.30	4.9	0.41	5.0	1.6	서북서	299	11.6	1011.2	-	126	
2024/04/01 04:07:00	27.8	동	92	13.68	0.29	4.8	0.41	5.0	1.6	서북서	302	11.6	1011.2	-	329	
2024/04/01 04:08:00	29.5	동	89	13.68	0.31	4.5	0.41	5.0	1.9	서북서	302	11.6	1011.2	-	95	
2024/04/01 04:09:00	30.8	동	89	13.68	0.30	4.8	0.41	5.0	2.6	서북서	299	11.6	1011.1	-	162	
2024/04/01 04:10:00	30.7	동	88	13.68	0.30	4.7	0.38	4.5	3.0	서북서	297	11.6	1011.1	-	188	
2024/04/01 04:11:00	30.8	동	88	13.68	0.31	4.4	0.44	4.0	2.7	북서	313	11.6	1011.1	-	185	
2024/04/01 04:12:00	30.1	동	83	13.67	0.32	4.4	0.47	4.0	2.6	북서	307	11.6	1011.1	-	72	
2024/04/01 04:13:00	30.6	동	96	13.68	0.35	4.2	0.47	4.0	2.6	북서	307	11.6	1011.2	-	302	
2024/04/01 04:14:00	30.9	동	97	13.68	0.34	4.1	0.47	4.0	2.2	북서	318	11.6	1011.2	-	28	
2024/04/01 04:15:00	28.2	동	91	13.67	0.33	4.2	0.47	4.0	2.4	북북서	327	11.5	1011.2	-	269	
2024/04/01 04:16:00	29.5	동	90	13.67	0.31	4.2	0.45	3.5	2.3	북서	311	11.6	1011.2	-	9	
2024/04/01 04:17:00	31.0	동	86	13.67	0.31	4.3	0.44	4.0	1.9	북서	321	11.5	1011.2	-	34	
2024/04/01 04:18:00	28.0	동	89	13.66	0.29	4.3	0.44	4.0	1.9	북서	318	11.5	1011.2	-	82	
2024/04/01 04:19:00	27.1	동	89	13.67	0.29	4.3	0.44	4.0	2.3	북북서	335	11.6	1011.3	-	160	
2024/04/01 04:20:00	28.3	동	94	13.67	0.28	4.2	0.44	4.0	2.1	북북서	332	11.6	1011.3	-	160	
2024/04/01 04:21:00	27.7	동	86	13.67	0.34	3.7	0.59	3.0	2.1	북북서	338	11.4	1011.3	-	240	
2024/04/01 04:22:00	28.4	동	91	13.67	0.35	3.8	0.59	3.0	2.5	북북서	339	11.5	1011.3	-	117	
2024/04/01 04:23:00	28.3	동	93	13.67	0.35	4.0	0.59	3.0	2.4	북북서	336	11.4	1011.3	-	120	
2024/04/01 04:24:00	27.9	동	88	13.67	0.36	4.0	0.59	3.0	2.1	북북서	331	11.4	1011.3	-	9	
2024/04/01 04:25:00	27.5	동	86	13.66	0.30	4.1	0.43	3.5	2.3	북북서	347	11.4	1011.3	-	161	
2024/04/01 04:26:00	26.0	동	92	13.66	0.28	3.9	0.46	4.5	2.1	북	355	11.3	1011.3	-	245	
2024/04/01 04:27:00	27.0	동	88	13.66	0.32	4.0	0.46	4.5	2.0	북	352	11.4	1011.3	-	356	
2024/04/01 04:28:00	28.2	동	83	13.67	0.32	4.1	0.46	4.5	1.4	북	353	11.4	1011.3	-	231	
2024/04/01 04:29:00	27.6	동	95	13.67	0.33	4.2	0.46	4.5	1.2	북북서	342	11.4	1011.3	-	310	
2024/04/01 04:30:00	27.8	동	90	13.67	0.35	4.2	0.51	4.0	1.4	북	354	11.3	1011.3	-	347	
2024/04/01 04:31:00	28.5	동	84	13.66	0.34	4.3	0.51	4.0	1.4	북북서	340	11.5	1011.3	-	304	
2024/04/01 04:32:00	28.0	동	91	13.67	0.36	4.5	0.51	4.0	1.6	북북서	337	11.3	1011.3	-	259	
2024/04/01 04:33:00	27.5	동	91	13.67	0.35	4.4	0.51	4.0	1.7	북북서	346	11.3	1011.4	-	309	
2024/04/01 04:34:00	28.1	동	88	13.66	0.32	4.6	0.48	4.0	1.4	북북서	337	11.4	1011.4	-	61	
2024/04/01 04:35:00	25.9	동	88	13.66	0.31	4.6	0.46	4.0	1.3	북북서	343	11.3	1011.4	-	351	
2024/04/01 04:36:00	26.2	동	91	13.66	0.30	4.2	0.46	4.0	1.5	북북서	335	11.3	1011.4	-	344	
2024/04/01 04:37:00	26.7	동	90	13.66	0.29	4.1	0.46	4.0	1.5	북북서	338	11.3	1011.4	-	221	
2024/04/01 04:38:00	27.2	동	89	13.66	0.32	4.3	0.46	4.0	1.5	북북서	339	11.4	1011.4	-	207	
2024/04/01 04:39:00	26.8	동	91	13.65	0.32	4.2	0.42	4.5	1.8	북북서	336	11.2	1011.4	-	68	
2024/04/01 04:40:00	28.1	동	87	13.65	0.31	4.3	0.42	4.5	1.5	북	349	11.3	1011.4	-	289	
2024/04/01 04:41:00	27.3	동	92	13.65	0.32	4.3	0.42	4.5	1.5	북북서	339	11.3	1011.4	-	250	
2024/04/01 04:42:00	27.0	동	90	13.64	0.31	4.2	0.42	4.5	1.6	북	349	11.4	1011.4	-	74	
2024/04/01 04:43:00	29.1	동	92	13.65	0.30	4.2	0.41	3.5	1.7	북	355	11.3	1011.5	-	12	
2024/04/01 04:44:00	23.5	동	98	13.65	0.28	4.2	0.41	3.5	1.6	북	2	11.3	1011.5	-	82	
2024/04/01 04:45:00	24.9	동	95	13.65	0.29	4.2	0.42	4.5	1.7	북	357	11.3	1011.5	-	299	
2024/04/01 04:46:00	24.9	동	91	13.65	0.29	4.1	0.42	4.5	1.5	북	357	11.1	1011.5	-	18	
2024/04/01 04:47:00	22.6	동	93	13.65	0.26	4.2	0.42	4.5	1.4	북	3	11.2	1011.5	-	233	
2024/04/01 04:48:00	25.6	동	91	13.65	0.27	4.2	0.42	4.5	1.4	북	350	11.2	1011.5	-	215	
2024/04/01 04:49:00	26.3	동	88	13.66	0.29	4.3	0.38	4.0	1.5	북	350	11.2	1011.5	-	267	
2024/04/01 04:50:00	27.1	동	92	13.66	0.28	4.2	0.38	4.0	1.3	북	354	11.1	1011.6	-	257	
2024/04/01 04:51:00	26.7	동	99	13.66	0.30	4.5	0.49	3.5	1.2	북	359	11.2	1011.6	-	351	
2024/04/01 04:52:00	26.5	동	91	13.66	0.30	4.6	0.49	3.5	1.1	북	353	11.2	1011.6	-	204	
2024/04/01 04:53:00	25.3	동	93	13.66	0.29	4.6	0.49	3.5	1.4	북북서	345	11.2	1011.6	-	250	
2024/04/01 04:54:00	24.6	동	97	13.66	0.30	4.5	0.49	3.5	1.5	북북서	341	11.3	1011.6	-	293	
2024/04/01 04:55:00	23.1	동	93	13.66	0.29	4.4	0.43	4.0	1.4	북	354	11.3	1011.6	-	265	
2024/04/01 04:56:00	25.7	동	92	13.66	0.28	4.2	0.43	4.0	1.3	북	359	11.3	1011.6	-	219	
2024/04/01 04:57:00	23.2	동	91	13.66	0.28	4.3	0.38	4.0	1.5	북	1	11.3	1011.6	-	263	
2024/04/01 04:58:00	24.5	동	94	13.66	0.29	4.6	0.49	4.5	1.1	북북동	16	11.3	1011.6	-	282	
2024/04/01 04:59:00	22.6	동	92	13.65	0.29	4.8	0.49	4.5	1.0	북	358	11.3	1011.6	-	182	
2024/04/01 05:00:00	24.9	동	88	13.65	0.29	4.7	0.49	4.5	1.3	북	354	11.3	1011.6	-	245	
2024/04/01 05:01:00	24.4	동	91	13.65	0.30	4.6	0.49	4.5	1.2	북북서	346	11.4	1011.7	-	264	
2024/04/01 05:02:00	21.8	동	91	13.65	0.27	4.4	0.33	5.0	1.0	북	353	11.3	1011.7	-	242	
2024/04/01 05:03:00	24.5	동	95	13.66	0.26	4.4	0.33	5.0	1.0	북	353	11.4	1011.7	-	269	
2024/04/01 05:04:00	22.5	동	89	13.65	0.26	4.6	0.31	3.5	1.1	북	353	11.4	1011.7	-	236	
2024/04/01 05:05:00	22.6	동	96	13.65	0.26	4.6	0.36	5.0	1.0	북	360	11.4	1011.7	-	82	
2024/04/01 05:06:00	22.7	동	100	13.66	0.26	4.8	0.36	5.0	1.1	북	2	11.5	1011.7	-	289	
2024/04/01 05:07:00	24.4	동	90	13.65	0.28	4.7	0.36	5.0	1.2	북북서	345	11.3	1011.7	-	184	
2024/04/01 05:08:00	23.5	동	97	13.65	0.28	4.9	0.38	4.0	1.4	북북서	336	11.4	1011.7	-	270	
2024/04/01 05:09:00	22.8	동	91	13.65	0.28	4.7	0.38	4.0	1.4	북북서	328	11.3	1011.8	-	113	
2024/04/01 05:10:00	24.6	동	91	13.65	0.28	4.6	0.42	3.5	1.4	북북서	339	11.3	1011.8	-	258	
2024/04/01 05:11:00	23.3	동	93	13.65	0.29	4.5	0.42	3.5	1.4	북서	326	11.4	1011.8	-	359	
2024/04/01 05:12:00	22.3	동	86	13.65	0.27	4.3	0.42	3.5	1.5	북서	320	11.4	1011.8	-	270	
2024/04/01 05:13:00	20.8	동	97	13.65	0.27	4.3	0.42	3.5	1.4	북서	309	11.4	1011.8	-	191	
2024/04/01 05:14:00	22.3	동	101	13.65	0.27	4.2	0.47	4.0	1.7	서북서	296	11.5	1011.8	-	222	
2024/04/01 05:15:00	21.1	동	94	13.65	0.26	4.2	0.47	4.0	1.5	서북서	299	11.5	1011.8	-	235	
2024/04/01 05:16:00	23.5	동	100	13.64	0.26	4.2	0.47	4.0	2.0	서북서	298	11.4	1011.8	-	234	
2024/04/01 05:17:00	20.2	동	97	13.65	0.28	4.5	0.47	4.0	2.3	서북서	290	11.3	1011.8	-	245	
2024/04/01 05:18:00	23.1	동남동	103	13.65	0.27	4.4	0.47	4.0	3.0	서북서	289	11.3	1011.8	-	267	
2024/04/01 05:19:00	19.6	동남동	104	13.64	0.26	4.4	0.32	5.0	3.0	서북서	295	11.3	1011.8	-	271	
2024/04/01 05:20:00	22.0	동	90	13.64	0.28	4.4	0.36	5.5	2.6	서북서	298	11.3	1011.8	-	279	
2024/04/01 05:21:00	22.1	동	98	13.64	0.27	4.5	0.36	5.5	2.2	서북서	299	11.2	1011.8	-	298	
2024/04/01 05:22:00	21.6	동	97	13.65	0.28	4.5	0.36	5.5	1.8	북서	316	11.2	1011.9	-	276	
2024/04/01 05:23:00	21.2	동	94	13.65	0.28	4.3	0.36	5.5	1.6	북서	312	11.1	1011.9	-	300	
2024/04/01 05:24:00	19.4	동	94	13.65	0.30	4.7	0.43	4.0	1.3	북서	310	11.2	1011.9	-	197	
2024/04/01 05:25:00	20.3	동	88	13.65	0.28	4.6	0.43	4.0	1.2	서북서	299	11.2	1011.9	-	264	
2024/04/01 05:26:00	20.0	동	91	13.64	0.28	4.5	0.43	4.0	0.6	서북서	286	11.2	1011.9	-	291	
2024/04/01 05:27:00	23.2	동	92	13.64	0.27	4.5	0.43	4.0	0.1	서	281	11.2	1011.9	-	238	
2024/04/01 05:28:00	21.5	동	98	13.64	0.25	4.1	0.43	4.0	0.5	서	271	11.1	1011.9	-	4	
2024/04/01 05:29:00	21.5	동	94	13.64	0.24	3.9	0.37	4.5	0.3	남서	226	11.1	1011.9	-	269	
2024/04/01 05:30:00	21.6	동	93	13.64	0.27	3.9	0.37	4.5	0.4	남남동	164	11.2	1011.9	-	62	
2024/04/01 05:31:00	18.9	동	93	13.64	0.30	4.1	0.40	5.0	0.0	남남동	162	11.2	1012.0	-	221	
2024/04/01 05:32:00	19.0	동	97	13.63	0.32	4.2	0.44	4.5	0.0	남남서	212	11.2	1012.0	-	159	
2024/04/01 05:33:00	20.1	동	89	13.63	0.32	4.3	0.44	4.5	0.1	남남동	160	11.1	1012.0	-	242	
2024/04/01 05:34:00	18.5	동	90	13.64	0.31	4.5	0.44	4.5	0.0	동남동	118	11.1	1012.0	-	174	
2024/04/01 05:35:00	16.3	동	84	13.64	0.28	4.2	0.44	4.5	0.2	동북동	68	11.2	1012.1	-	257	
2024/04/01 05:36:00	17.1	동	96	13.63	0.26	4.1	0.34	4.5	0.1	동북동	65	11.1	1012.1	-	30	
2024/04/01 05:37:00	17.4	동	88	13.63	0.28	4.1	0.34	4.5	0.0	동남동	112	11.1	1012.1	-	332	
2024/04/01 05:38:00	18.1	동	92	13.64	0.28	4.0	0.34	4.5	0.0	동남동	108	11.1	1012.1	-	346	
2024/04/01 05:39:00	19.6	동	94	13.64	0.28	3.9	0.34	4.5	0.0	남남동	158	11.0	1012.1	-	272	
2024/04/01 05:40:00	16.5	동남동	103	13.64	0.27	4.1	0.34	4.0	0.1	서남서	237	11.1	1012.1	-	250	
2024/04/01 05:41:00	16.8	동	100	13.63	0.27	4.1	0.34	4.0	0.2	동북동	65	11.0	1012.1	-	65	
2024/04/01 05:42:00	18.3	동	97	13.63	0.28	4.6	0.39	4.5	0.6	동	83	11.1	1012.2	-	259	
2024/04/01 05:43:00	17.2	동	98	13.63	0.29	4.9	0.39	4.5	0.6	북동	44	11.1	1012.2	-	169	
2024/04/01 05:44:00	18.5	동	86	13.63	0.28	4.8	0.39	4.5	0.8	동북동	74	11.1	1012.2	-	18	
2024/04/01 05:45:00	15.8	동	85	13.63	0.29	4.6	0.39	4.5	1.4	동	95	11.2	1012.2	-	180	
2024/04/01 05:46:00	16.2	동	95	13.64	0.30	4.3	0.39	4.5	1.0	동	90	11.2	1012.2	-	241	
2024/04/01 05:47:00	15.9	동	94	13.64	0.29	4.2	0.38	4.0	1.2	동	85	11.2	1012.2	-	337	
2024/04/01 05:48:00	15.2	동	95	13.63	0.29	4.2	0.39	4.5	1.7	동	94	11.3	1012.2	-	187	
2024/04/01 05:49:00	16.4	동	82	13.64	0.29	4.1	0.39	4.5	3.1	동	80	11.4	1012.2	-	337	
2024/04/01 05:50:00	17.9	동	85	13.64	0.27	4.1	0.39	4.5	3.2	동	86	11.6	1012.3	-	234	
2024/04/01 05:51:00	16.3	동	85	13.64	0.25	4.1	0.39	4.5	3.1	동	95	11.4	1012.3	-	227	
2024/04/01 05:52:00	15.4	동	89	13.64	0.28	3.9	0.39	4.5	3.0	동	98	11.4	1012.3	-	163	
2024/04/01 05:53:00	14.2	동	85	13.64	0.27	3.9	0.36	4.0	2.9	동	86	11.4	1012.4	-	177	
2024/04/01 05:54:00	13.7	동	82	13.64	0.29	3.8	0.39	4.0	2.3	동	90	11.4	1012.4	-	251	
2024/04/01 05:55:00	14.6	동	94	13.64	0.29	3.9	0.39	4.0	1.9	동남동	105	11.4	1012.4	-	338	
2024/04/01 05:56:00	15.2	동	89	13.63	0.30	3.9	0.39	4.0	2.0	동남동	105	11.4	1012.4	-	263	
2024/04/01 05:57:00	15.7	동	89	13.64	0.31	4.0	0.45	4.0	1.8	동남동	118	11.4	1012.4	-	172	
2024/04/01 05:58:00	12.3	동북동	72	13.64	0.31	4.1	0.45	4.0	2.0	남동	130	11.5	1012.4	-	288	
2024/04/01 05:59:00	12.2	동	84	13.63	0.32	4.0	0.45	4.0	1.9	남동	134	11.5	1012.4	-	183	
2024/04/01 06:00:00	13.0	동북동	77	13.63	0.30	4.1	0.45	4.0	2.3	남동	131	11.4	1012.4	-	279	
2024/04/01 06:01:00	13.4	동	82	13.63	0.29	4.0	0.42	4.5	2.6	남동	128	11.4	1012.4	-	112	
2024/04/01 06:02:00	14.7	동	81	13.63	0.30	3.8	0.51	3.0	2.6	남동	130	11.5	1012.4	-	358	
2024/04/01 06:03:00	16.5	동	84	13.63	0.30	3.9	0.51	3.0	2.0	동남동	121	11.5	1012.5	-	111	
2024/04/01 06:04:00	14.8	동	83	13.63	0.30	4.0	0.51	3.0	1.8	동남동	123	11.6	1012.5	-	104	
2024/04/01 06:05:00	13.1	동	83	13.63	0.30	3.9	0.51	3.0	1.5	남동	129	11.5	1012.5	-	209	
2024/04/01 06:06:00	13.3	동	84	13.64	0.27	4.0	0.43	4.0	1.1	남동	137	11.5	1012.6	-	211	
2024/04/01 06:07:00	13.5	동남동	106	13.64	0.27	3.8	0.43	4.0	1.3	남동	145	11.6	1012.6	-	133	
2024/04/01 06:08:00	11.6	동	97	13.64	0.30	3.8	0.44	3.5	1.4	남동	126	11.6	1012.6	-	159	
2024/04/01 06:09:00	11.5	동북동	72	13.63	0.30	4.0	0.44	4.0	1.6	남동	140	11.7	1012.6	-	146	
2024/04/01 06:10:00	9.7	동	85	13.63	0.31	4.0	0.46	4.5	1.7	남동	137	11.7	1012.6	-	343	
2024/04/01 06:11:00	9.4	동	80	13.63	0.32	4.0	0.46	4.5	1.7	동남동	112	11.7	1012.6	-	151	
2024/04/01 06:12:00	8.6	동북동	70	13.63	0.31	4.0	0.46	4.5	1.5	동남동	120	11.7	1012.6	-	215	
2024/04/01 06:13:00	9.4	동	91	13.63	0.31	4.2	0.46	4.5	1.2	남동	138	11.7	1012.6	-	285	
2024/04/01 06:14:00	13.4	동북동	78	13.62	0.32	4.3	0.46	4.5	1.0	남동	136	11.7	1012.6	-	121	
2024/04/01 06:15:00	12.6	동북동	67	13.62	0.31	4.2	0.39	4.5	1.2	남동	146	11.7	1012.6	-	226	
2024/04/01 06:16:00	13.2	동	88	13.62	0.29	4.3	0.39	4.5	1.0	남동	143	11.7	1012.5	-	219	
2024/04/01 06:17:00	12.2	동	93	13.62	0.28	4.1	0.45	4.0	0.8	남남동	147	11.7	1012.5	-	1	
2024/04/01 06:18:00	10.4	동	90	13.62	0.28	4.0	0.45	4.0	0.6	남남동	151	11.7	1012.5	-	6	
2024/04/01 06:19:00	11.8	동	81	13.62	0.28	4.4	0.45	4.0	0.3	남남동	152	11.7	1012.5	-	272	
2024/04/01 06:20:00	10.6	동북동	73	13.61	0.29	4.3	0.45	4.0	0.1	남동	141	11.7	1012.5	-	266	
2024/04/01 06:21:00	12.0	동북동	78	13.61	0.28	4.3	0.39	4.0	0.0	남남동	149	11.6	1012.5	-	282	
2024/04/01 06:22:00	11.6	동	96	13.61	0.27	4.2	0.36	3.5	0.0	남동	136	11.6	1012.5	-	267	
2024/04/01 06:23:00	10.9	동	87	13.61	0.28	4.2	0.36	3.5	0.0	동	86	11.6	1012.5	-	264	
2024/04/01 06:24:00	11.0	동	91	13.61	0.27	4.5	0.37	3.5	0.1	북서	320	11.6	1012.5	-	259	
2024/04/01 06:25:00	13.3	동북동	77	13.61	0.29	4.1	0.40	4.0	0.5	서북서	295	11.5	1012.5	-	126	
2024/04/01 06:26:00	12.6	동북동	77	13.61	0.30	4.1	0.40	4.0	0.5	서북서	292	11.5	1012.5	-	262	
2024/04/01 06:27:00	12.8	동	84	13.61	0.29	4.2	0.40	4.0	0.5	서북서	300	11.5	1012.5	-	133	
2024/04/01 06:28:00	9.9	동북동	68	13.61	0.28	4.1	0.40	4.0	0.7	서북서	302	11.6	1012.5	-	250	
2024/04/01 06:29:00	11.3	동	89	13.61	0.27	4.4	0.35	3.5	1.1	북서	308	11.6	1012.5	-	264	
2024/04/01 06:30:00	11.3	동	89	13.61	0.29	4.3	0.40	3.0	1.4	서북서	292	11.6	1012.5	-	79	
2024/04/01 06:31:00	13.1	동	96	13.61	0.31	4.0	0.44	4.0	0.8	서북서	288	11.7	1012.5	-	159	
2024/04/01 06:32:00	13.3	동북동	75	13.61	0.34	4.2	0.44	4.0	0.9	서북서	303	11.8	1012.5	-	263	
2024/04/01 06:33:00	10.0	동	85	13.61	0.33	4.2	0.46	3.5	1.3	서북서	286	11.8	1012.5	-	126	
2024/04/01 06:34:00	10.0	동	95	13.61	0.32	4.4	0.46	3.5	1.6	서북서	299	11.8	1012.5	-	208	
2024/04/01 06:35:00	14.4	동	86	13.61	0.30	4.4	0.46	3.5	1.3	서북서	302	11.7	1012.5	-	77	
2024/04/01 06:36:00	13.1	동	85	13.61	0.29	4.2	0.46	3.5	1.4	서북서	298	11.8	1012.5	-	242	
2024/04/01 06:37:00	11.5	동	91	13.61	0.29	4.0	0.36	4.0	2.2	서북서	288	11.8	1012.5	-	27	
2024/04/01 06:38:00	11.8	동	99	13.61	0.31	4.0	0.63	4.5	2.4	서북서	294	11.9	1012.5	-	218	
2024/04/01 06:39:00	11.8	동	99	13.61	0.32	4.0	0.63	4.5	2.0	북서	313	11.7	1012.5	-	76	
2024/04/01 06:40:00	13.1	동남동	109	13.61	0.31	3.8	0.63	4.5	1.9	북서	310	11.8	1012.5	-	18	
2024/04/01 06:41:00	11.8	동	98	13.61	0.30	3.8	0.63	4.5	1.9	북서	311	11.8	1012.5	-	113	
2024/04/01 06:42:00	14.0	동	85	13.61	0.28	3.9	0.41	3.5	2.1	북서	311	11.8	1012.5	-	125	
2024/04/01 06:43:00	14.0	동	91	13.61	0.28	3.9	0.41	3.5	2.0	서북서	298	11.7	1012.5	-	321	
2024/04/01 06:44:00	11.8	동남동	109	13.61	0.27	4.0	0.37	4.0	1.7	북서	312	11.7	1012.5	-	336	
2024/04/01 06:45:00	9.9	동	86	13.61	0.26	4.3	0.37	4.0	1.4	북서	308	11.8	1012.5	-	207	
2024/04/01 06:46:00	9.1	동북동	74	13.61	0.27	4.4	0.37	4.0	2.3	북서	305	11.8	1012.5	-	248	
2024/04/01 06:47:00	8.8	동	79	13.61	0.27	4.3	0.33	5.0	2.5	서북서	287	11.8	1012.5	-	149	
2024/04/01 06:48:00	5.4	동	80	13.61	0.27	4.4	0.35	4.5	2.7	서북서	285	11.9	1012.5	-	150	
2024/04/01 06:49:00	7.2	동	86	13.61	0.27	4.1	0.35	4.5	2.8	서북서	296	11.8	1012.5	-	148	
2024/04/01 06:50:00	10.3	동	83	13.61	0.27	4.2	0.35	4.5	2.1	서	280	11.8	1012.5	-	135	
2024/04/01 06:51:00	10.0	동	91	13.61	0.26	4.4	0.36	4.5	2.0	서북서	285	11.9	1012.5	-	166	
2024/04/01 06:52:00	8.8	동	82	13.61	0.25	4.3	0.36	4.5	1.6	서북서	283	11.8	1012.6	-	153	
2024/04/01 06:53:00	9.3	동북동	72	13.61	0.25	4.3	0.41	6.5	1.2	서북서	296	12.0	1012.6	-	188	
2024/04/01 06:54:00	9.2	동	89	13.61	0.26	4.4	0.41	6.5	0.9	서북서	283	12.1	1012.6	-	344	
2024/04/01 06:55:00	7.8	동	93	13.61	0.26	4.2	0.41	6.5	0.3	북서	315	12.2	1012.6	-	274	
2024/04/01 06:56:00	7.2	동북동	78	13.61	0.26	4.2	0.41	6.5	0.3	동북동	61	12.1	1012.6	-	40	
2024/04/01 06:57:00	7.6	동북동	67	13.60	0.26	4.0	0.38	3.0	0.9	동	92	12.1	1012.6	-	203	
2024/04/01 06:58:00	10.1	동북동	74	13.61	0.30	4.1	0.44	4.5	0.8	동	90	12.1	1012.6	-	181	
2024/04/01 06:59:00	8.6	동	85	13.61	0.29	4.3	0.44	4.5	0.8	동남동	112	12.1	1012.6	-	291	
2024/04/01 07:00:00	9.2	동남동	111	13.61	0.29	4.4	0.44	4.5	0.9	동남동	115	12.1	1012.7	-	141	
2024/04/01 07:01:00	7.7	동	81	13.61	0.33	4.3	0.44	4.5	0.7	동남동	121	12.4	1012.7	-	32	
2024/04/01 07:02:00	8.2	동	86	13.60	0.30	4.2	0.42	3.0	0.6	남동	128	12.4	1012.7	-	211	
2024/04/01 07:03:00	9.2	동북동	76	13.60	0.35	4.1	0.69	4.0	0.2	남남동	151	12.5	1012.7	-	265	
2024/04/01 07:04:00	12.4	동	86	13.61	0.33	4.1	0.69	4.0	0.2	남남동	162	12.5	1012.8	-	353	
2024/04/01 07:05:00	12.7	동	92	13.61	0.30	4.2	0.69	4.0	0.9	남서	218	12.5	1012.8	-	262	
2024/04/01 07:06:00	11.9	동	88	13.61	0.30	4.5	0.69	4.0	0.9	남서	228	12.5	1012.8	-	306	
